Ciudad,Dia (AAAA/MM/DD),Hora,Previsión (°C),Velocidad (km/h),Rachas (km/h),Lluvias (mm),Nieve (cm),Nubes (%),Tormenta (%),Humedad (%),Presión (hPa),Sensación térmica (°C),Prob. precipitación (%),Hora observación,Visibilidad
madrid,2018/11/9,15:00,11 ,12 ,18 ,0 ,0 ,60,0,53,1019 ,11,20,NULL,NULL
madrid,2018/11/9,16:00,11 ,12 ,19 ,0 ,0 ,60,0,55,1019 ,11,20,NULL,NULL
madrid,2018/11/9,17:00,11 ,12 ,18 ,0 ,0 ,70,0,61,1019 ,9,20,NULL,NULL
madrid,2018/11/9,18:00,9 ,11 ,17 ,0 ,0 ,70,0,67,1020 ,9,20,NULL,NULL
madrid,2018/11/9,19:00,9 ,11 ,16 ,0 ,0 ,70,0,72,1020 ,7,20,NULL,NULL
madrid,2018/11/9,20:00,8 ,10 ,15 ,0 ,0 ,100,0,77,1020 ,8,30,NULL,NULL
madrid,2018/11/9,21:00,8 ,10 ,15 ,0 ,0 ,100,0,80,1021 ,8,30,NULL,NULL
madrid,2018/11/9,22:00,9 ,10 ,14 ,0 ,0 ,100,0,82,1021 ,7,30,NULL,NULL
madrid,2018/11/9,23:00,9 ,9 ,14 ,0.1 ,0 ,100,0,83,1020 ,7,60,NULL,NULL
madrid,2018/11/10,00:00,9 ,10 ,14 ,0.1 ,0 ,100,0,83,1020 ,9,60,NULL,NULL
madrid,2018/11/10,01:00,9 ,10 ,15 ,0.1 ,0 ,100,0,83,1020 ,9,60,NULL,NULL
madrid,2018/11/10,02:00,10 ,10 ,16 ,0 ,0 ,100,0,83,1019 ,8,30,NULL,NULL
madrid,2018/11/10,03:00,10 ,11 ,16 ,0 ,0 ,100,0,84,1018 ,10,30,NULL,NULL
madrid,2018/11/10,04:00,10 ,11 ,17 ,0 ,0 ,100,0,84,1017 ,10,30,NULL,NULL
madrid,2018/11/10,05:00,11 ,12 ,18 ,0 ,0 ,100,0,84,1017 ,9,30,NULL,NULL
madrid,2018/11/10,06:00,11 ,12 ,18 ,0 ,0 ,100,0,83,1017 ,9,30,NULL,NULL
madrid,2018/11/10,07:00,11 ,13 ,19 ,0 ,0 ,100,0,82,1016 ,9,30,NULL,NULL
madrid,2018/11/10,08:00,10 ,13 ,19 ,0 ,0 ,100,0,83,1016 ,10,30,NULL,NULL
madrid,2018/11/10,09:00,10 ,13 ,19 ,0 ,0 ,100,0,84,1017 ,10,30,NULL,NULL
madrid,2018/11/10,10:00,10 ,13 ,20 ,0 ,0 ,100,0,85,1017 ,8,30,NULL,NULL
madrid,2018/11/10,11:00,11 ,14 ,21 ,0 ,0 ,100,0,83,1016 ,9,30,NULL,NULL
madrid,2018/11/10,12:00,11 ,15 ,22 ,0 ,0 ,100,0,80,1016 ,9,30,NULL,NULL
madrid,2018/11/10,13:00,12 ,16 ,24 ,0 ,0 ,100,0,79,1015 ,10,30,NULL,NULL
madrid,2018/11/10,14:00,12 ,17 ,25 ,0.1 ,0 ,100,0,80,1015 ,10,60,NULL,NULL
madrid,2018/11/10,15:00,12 ,18 ,26 ,0.1 ,0 ,100,0,81,1014 ,10,60,NULL,NULL
madrid,2018/11/10,16:00,12 ,18 ,27 ,0.1 ,0 ,100,0,82,1014 ,10,60,NULL,NULL
madrid,2018/11/10,17:00,12 ,17 ,25 ,0 ,0 ,100,0,83,1014 ,10,30,NULL,NULL
madrid,2018/11/10,18:00,12 ,14 ,21 ,0 ,0 ,100,0,84,1014 ,12,30,NULL,NULL
madrid,2018/11/10,19:00,12 ,12 ,18 ,0 ,0 ,100,0,84,1014 ,12,30,NULL,NULL
madrid,2018/11/10,20:00,12 ,11 ,17 ,0 ,0 ,100,0,85,1015 ,12,30,NULL,NULL
madrid,2018/11/10,21:00,13 ,11 ,16 ,0 ,0 ,100,0,87,1015 ,13,30,NULL,NULL
madrid,2018/11/10,22:00,13 ,11 ,16 ,0 ,0 ,100,0,88,1016 ,13,30,NULL,NULL
madrid,2018/11/10,23:00,13 ,11 ,16 ,0 ,0 ,100,0,88,1015 ,13,30,NULL,NULL
madrid,2018/11/11,00:00,13 ,11 ,16 ,0 ,0 ,100,0,87,1015 ,13,30,NULL,NULL
madrid,2018/11/11,01:00,13 ,11 ,17 ,0 ,0 ,100,0,87,1015 ,13,30,NULL,NULL
madrid,2018/11/11,02:00,13 ,11 ,17 ,0 ,0 ,100,0,88,1015 ,13,30,NULL,NULL
madrid,2018/11/11,03:00,13 ,12 ,17 ,0 ,0 ,100,0,89,1015 ,13,30,NULL,NULL
madrid,2018/11/11,04:00,13 ,12 ,18 ,0 ,0 ,100,0,89,1015 ,13,30,NULL,NULL
madrid,2018/11/11,05:00,13 ,12 ,17 ,0 ,0 ,100,0,89,1015 ,13,30,NULL,NULL
madrid,2018/11/11,06:00,13 ,11 ,17 ,0 ,0 ,100,0,88,1015 ,13,30,NULL,NULL
madrid,2018/11/11,07:00,13 ,11 ,16 ,0 ,0 ,100,0,88,1015 ,13,30,NULL,NULL
madrid,2018/11/11,08:00,13 ,11 ,16 ,0 ,0 ,100,0,88,1016 ,13,30,NULL,NULL
madrid,2018/11/11,09:00,12 ,10 ,15 ,0 ,0 ,100,0,88,1016 ,12,30,NULL,NULL
madrid,2018/11/11,10:00,12 ,10 ,15 ,0 ,0 ,100,0,88,1016 ,12,30,NULL,NULL
madrid,2018/11/11,11:00,13 ,10 ,15 ,0.2 ,0 ,100,0,86,1016 ,13,60,NULL,NULL
malaga,2018/11/8,Ahora,18 ,6 ,9 ,--,--,--,--,83 ,1019 ,22,NULL,12:05,Ilimitada
malaga,2018/11/8,13:00,19 ,11 ,17 ,0 ,0 ,20,0,71,1018 ,19,NULL,NULL,NULL
malaga,2018/11/8,14:00,18 ,12 ,17 ,0 ,0 ,70,0,72,1018 ,18,20,NULL,NULL
malaga,2018/11/8,15:00,18 ,12 ,17 ,0 ,0 ,70,0,74,1017 ,18,20,NULL,NULL
malaga,2018/11/8,16:00,18 ,11 ,17 ,0 ,0 ,70,0,77,1017 ,18,20,NULL,NULL
malaga,2018/11/8,17:00,18 ,8 ,12 ,0.9 ,0 ,70,0,82,1017 ,18,90,NULL,NULL
malaga,2018/11/8,18:00,17 ,5 ,8 ,0.9 ,0 ,70,0,87,1017 ,17,90,NULL,NULL
malaga,2018/11/8,19:00,17 ,4 ,7 ,0.9 ,0 ,70,0,89,1017 ,17,90,NULL,NULL
malaga,2018/11/8,20:00,17 ,6 ,8 ,0 ,0 ,40,0,88,1018 ,17,10,NULL,NULL
malaga,2018/11/8,21:00,16 ,7 ,10 ,0 ,0 ,40,0,86,1019 ,16,10,NULL,NULL
malaga,2018/11/8,22:00,16 ,8 ,12 ,0 ,0 ,40,0,84,1019 ,16,10,NULL,NULL
malaga,2018/11/8,23:00,16 ,9 ,14 ,0.1 ,0 ,10,0,82,1019 ,16,40,NULL,NULL
malaga,2018/11/9,00:00,16 ,10 ,16 ,0.1 ,0 ,10,0,80,1020 ,16,40,NULL,NULL
malaga,2018/11/9,01:00,15 ,12 ,17 ,0.1 ,0 ,10,0,78,1020 ,15,40,NULL,NULL
malaga,2018/11/9,02:00,15 ,12 ,18 ,0 ,0 ,0,0,78,1020 ,15,NULL,NULL,NULL
malaga,2018/11/9,03:00,14 ,11 ,16 ,0 ,0 ,0,0,80,1020 ,14,NULL,NULL,NULL
malaga,2018/11/9,04:00,14 ,10 ,15 ,0 ,0 ,0,0,80,1021 ,14,NULL,NULL,NULL
malaga,2018/11/9,05:00,13 ,10 ,14 ,0 ,0 ,10,0,79,1021 ,13,NULL,NULL,NULL
malaga,2018/11/9,06:00,12 ,9 ,14 ,0 ,0 ,10,0,77,1022 ,12,NULL,NULL,NULL
malaga,2018/11/9,07:00,12 ,9 ,14 ,0 ,0 ,10,0,76,1022 ,12,NULL,NULL,NULL
malaga,2018/11/9,08:00,12 ,11 ,16 ,0 ,0 ,40,0,75,1023 ,12,10,NULL,NULL
malaga,2018/11/9,09:00,13 ,13 ,20 ,0 ,0 ,40,0,73,1023 ,13,10,NULL,NULL
malaga,2018/11/9,10:00,14 ,15 ,22 ,0 ,0 ,40,0,72,1024 ,14,10,NULL,NULL
malaga,2018/11/9,11:00,15 ,14 ,21 ,0 ,0 ,0,0,67,1024 ,15,NULL,NULL,NULL
malaga,2018/11/9,12:00,16 ,13 ,19 ,0 ,0 ,0,0,59,1023 ,16,NULL,NULL,NULL
malaga,2018/11/9,13:00,17 ,12 ,18 ,0 ,0 ,0,0,51,1023 ,17,NULL,NULL,NULL
malaga,2018/11/9,14:00,18 ,13 ,19 ,0 ,0 ,20,0,46,1022 ,18,NULL,NULL,NULL
malaga,2018/11/9,15:00,18 ,14 ,20 ,0 ,0 ,20,0,43,1022 ,18,NULL,NULL,NULL
malaga,2018/11/9,16:00,18 ,14 ,21 ,0 ,0 ,20,0,43,1022 ,18,NULL,NULL,NULL
malaga,2018/11/9,17:00,17 ,13 ,19 ,0 ,0 ,40,0,48,1022 ,17,10,NULL,NULL
malaga,2018/11/9,18:00,16 ,11 ,17 ,0 ,0 ,40,0,53,1022 ,16,10,NULL,NULL
malaga,2018/11/9,19:00,15 ,10 ,16 ,0 ,0 ,40,0,58,1022 ,15,10,NULL,NULL
malaga,2018/11/9,20:00,15 ,10 ,16 ,0 ,0 ,30,0,63,1022 ,15,10,NULL,NULL
malaga,2018/11/9,21:00,15 ,10 ,16 ,0 ,0 ,30,0,67,1022 ,15,10,NULL,NULL
malaga,2018/11/9,22:00,14 ,10 ,15 ,0 ,0 ,30,0,70,1023 ,14,10,NULL,NULL
malaga,2018/11/9,23:00,14 ,10 ,15 ,0 ,0 ,60,0,70,1022 ,14,20,NULL,NULL
malaga,2018/11/10,00:00,14 ,10 ,15 ,0 ,0 ,60,0,68,1021 ,14,20,NULL,NULL
malaga,2018/11/10,01:00,13 ,10 ,15 ,0 ,0 ,60,0,67,1021 ,13,20,NULL,NULL
malaga,2018/11/10,02:00,13 ,10 ,14 ,0 ,0 ,70,0,67,1020 ,13,20,NULL,NULL
malaga,2018/11/10,03:00,13 ,9 ,14 ,0 ,0 ,70,0,67,1020 ,13,20,NULL,NULL
malaga,2018/11/10,04:00,13 ,9 ,14 ,0 ,0 ,70,0,66,1020 ,13,20,NULL,NULL
malaga,2018/11/10,05:00,13 ,9 ,13 ,0 ,0 ,30,0,66,1020 ,13,NULL,NULL,NULL
malaga,2018/11/10,06:00,13 ,8 ,12 ,0 ,0 ,30,0,66,1020 ,13,NULL,NULL,NULL
malaga,2018/11/10,07:00,13 ,8 ,11 ,0 ,0 ,30,0,65,1020 ,13,NULL,NULL,NULL
malaga,2018/11/10,08:00,14 ,8 ,12 ,0 ,0 ,30,0,65,1020 ,14,NULL,NULL,NULL
malaga,2018/11/10,09:00,15 ,10 ,14 ,0 ,0 ,30,0,66,1020 ,15,NULL,NULL,NULL
malaga,2018/11/10,10:00,17 ,10 ,16 ,0 ,0 ,30,0,66,1021 ,17,NULL,NULL,NULL
malaga,2018/11/10,11:00,18 ,11 ,16 ,0 ,0 ,30,0,64,1020 ,18,10,NULL,NULL
malaga,2018/11/10,12:00,19 ,10 ,16 ,0 ,0 ,30,0,59,1020 ,19,10,NULL,NULL
malaga,2018/11/10,13:00,20 ,10 ,16 ,0 ,0 ,30,0,56,1020 ,20,10,NULL,NULL
malaga,2018/11/10,14:00,21 ,11 ,16 ,0 ,0 ,40,0,54,1019 ,21,10,NULL,NULL
malaga,2018/11/10,15:00,21 ,11 ,16 ,0 ,0 ,40,0,53,1018 ,21,10,NULL,NULL
malaga,2018/11/10,16:00,21 ,11 ,16 ,0 ,0 ,40,0,55,1018 ,21,10,NULL,NULL
malaga,2018/11/10,17:00,20 ,10 ,16 ,0 ,0 ,20,0,59,1018 ,20,NULL,NULL,NULL
malaga,2018/11/10,18:00,19 ,9 ,14 ,0 ,0 ,20,0,64,1018 ,19,NULL,NULL,NULL
malaga,2018/11/10,19:00,18 ,9 ,13 ,0 ,0 ,20,0,69,1018 ,18,NULL,NULL,NULL
malaga,2018/11/10,20:00,17 ,9 ,13 ,0 ,0 ,10,0,74,1019 ,17,NULL,NULL,NULL
malaga,2018/11/10,21:00,17 ,9 ,13 ,0 ,0 ,10,0,78,1019 ,17,NULL,NULL,NULL
malaga,2018/11/10,22:00,16 ,9 ,13 ,0 ,0 ,10,0,80,1019 ,16,NULL,NULL,NULL
malaga,2018/11/10,23:00,16 ,9 ,13 ,0 ,0 ,10,0,80,1019 ,16,NULL,NULL,NULL
malaga,2018/11/11,00:00,16 ,9 ,13 ,0 ,0 ,10,0,77,1019 ,16,NULL,NULL,NULL
malaga,2018/11/11,01:00,15 ,9 ,13 ,0 ,0 ,10,0,75,1018 ,15,NULL,NULL,NULL
malaga,2018/11/11,02:00,15 ,9 ,13 ,0 ,0 ,10,0,74,1018 ,15,NULL,NULL,NULL
malaga,2018/11/11,03:00,15 ,8 ,13 ,0 ,0 ,10,0,74,1017 ,15,NULL,NULL,NULL
malaga,2018/11/11,04:00,15 ,8 ,12 ,0 ,0 ,10,0,74,1017 ,15,NULL,NULL,NULL
malaga,2018/11/11,05:00,15 ,8 ,11 ,0 ,0 ,0,0,75,1017 ,15,NULL,NULL,NULL
malaga,2018/11/11,06:00,14 ,7 ,11 ,0 ,0 ,0,0,77,1016 ,14,NULL,NULL,NULL
malaga,2018/11/11,07:00,14 ,7 ,10 ,0 ,0 ,0,0,78,1016 ,14,NULL,NULL,NULL
malaga,2018/11/11,08:00,15 ,6 ,9 ,0 ,0 ,0,0,79,1016 ,15,NULL,NULL,NULL
malaga,2018/11/11,09:00,17 ,5 ,8 ,0 ,0 ,0,0,78,1017 ,17,NULL,NULL,NULL
malaga,2018/11/11,10:00,19 ,5 ,7 ,0 ,0 ,0,0,76,1017 ,19,NULL,NULL,NULL
malaga,2018/11/11,11:00,20 ,5 ,8 ,0 ,0 ,0,0,74,1017 ,20,NULL,NULL,NULL
murcia,2018/11/8,Ahora,16 ,4 ,6 ,--,--,--,--,68 ,1019 ,16,NULL,12:25,Ilimitada
murcia,2018/11/8,13:00,18 ,7 ,10 ,0 ,0 ,80,0,59,1018 ,18,20,NULL,NULL
murcia,2018/11/8,14:00,20 ,8 ,12 ,0 ,0 ,30,0,59,1017 ,20,10,NULL,NULL
murcia,2018/11/8,15:00,20 ,10 ,15 ,0 ,0 ,30,0,61,1016 ,20,10,NULL,NULL
murcia,2018/11/8,16:00,20 ,10 ,15 ,0 ,0 ,30,0,64,1015 ,20,10,NULL,NULL
murcia,2018/11/8,17:00,20 ,9 ,14 ,0 ,0 ,40,0,70,1015 ,19,10,NULL,NULL
murcia,2018/11/8,18:00,18 ,8 ,12 ,0 ,0 ,40,0,77,1015 ,18,10,NULL,NULL
murcia,2018/11/8,19:00,17 ,7 ,11 ,0 ,0 ,40,0,81,1015 ,17,10,NULL,NULL
murcia,2018/11/8,20:00,16 ,6 ,9 ,0.2 ,0 ,80,0,83,1015 ,16,60,NULL,NULL
murcia,2018/11/8,21:00,16 ,5 ,8 ,0.2 ,0 ,80,0,84,1016 ,16,60,NULL,NULL
murcia,2018/11/8,22:00,15 ,4 ,7 ,0.2 ,0 ,80,0,85,1016 ,15,60,NULL,NULL
murcia,2018/11/8,23:00,15 ,5 ,7 ,0.2 ,0 ,30,0,86,1016 ,15,40,NULL,NULL
murcia,2018/11/9,00:00,15 ,6 ,9 ,0.2 ,0 ,30,0,86,1015 ,15,40,NULL,NULL
murcia,2018/11/9,01:00,14 ,7 ,10 ,0.2 ,0 ,30,20,84,1015 ,14,40,NULL,NULL
murcia,2018/11/9,02:00,14 ,7 ,10 ,0 ,0 ,20,0,82,1015 ,14,NULL,NULL,NULL
murcia,2018/11/9,03:00,14 ,6 ,9 ,0 ,0 ,20,0,79,1015 ,14,NULL,NULL,NULL
murcia,2018/11/9,04:00,13 ,6 ,9 ,0 ,0 ,20,0,75,1015 ,13,NULL,NULL,NULL
murcia,2018/11/9,05:00,13 ,7 ,10 ,0 ,0 ,0,0,73,1016 ,13,NULL,NULL,NULL
murcia,2018/11/9,06:00,12 ,7 ,11 ,0 ,0 ,0,0,70,1017 ,12,NULL,NULL,NULL
murcia,2018/11/9,07:00,12 ,9 ,13 ,0 ,0 ,0,0,68,1017 ,12,NULL,NULL,NULL
murcia,2018/11/9,08:00,12 ,12 ,18 ,0 ,0 ,0,0,64,1018 ,12,NULL,NULL,NULL
murcia,2018/11/9,09:00,13 ,16 ,25 ,0 ,0 ,0,0,60,1019 ,11,NULL,NULL,NULL
murcia,2018/11/9,10:00,14 ,20 ,30 ,0 ,0 ,0,0,55,1019 ,12,NULL,NULL,NULL
murcia,2018/11/9,11:00,15 ,22 ,33 ,0 ,0 ,10,0,49,1019 ,15,NULL,NULL,NULL
murcia,2018/11/9,12:00,16 ,24 ,35 ,0 ,0 ,10,0,41,1019 ,16,NULL,NULL,NULL
murcia,2018/11/9,13:00,18 ,24 ,37 ,0 ,0 ,10,0,35,1019 ,18,NULL,NULL,NULL
murcia,2018/11/9,14:00,19 ,24 ,37 ,0 ,0 ,10,0,33,1018 ,19,NULL,NULL,NULL
murcia,2018/11/9,15:00,19 ,23 ,35 ,0 ,0 ,10,0,33,1018 ,19,NULL,NULL,NULL
murcia,2018/11/9,16:00,19 ,22 ,32 ,0 ,0 ,10,0,34,1018 ,19,NULL,NULL,NULL
murcia,2018/11/9,17:00,18 ,18 ,27 ,0 ,0 ,30,0,37,1018 ,18,NULL,NULL,NULL
murcia,2018/11/9,18:00,17 ,13 ,19 ,0 ,0 ,30,0,40,1018 ,17,NULL,NULL,NULL
murcia,2018/11/9,19:00,16 ,10 ,15 ,0 ,0 ,30,0,43,1019 ,16,NULL,NULL,NULL
murcia,2018/11/9,20:00,15 ,10 ,15 ,0 ,0 ,40,0,46,1019 ,15,10,NULL,NULL
murcia,2018/11/9,21:00,14 ,11 ,16 ,0 ,0 ,40,0,49,1019 ,14,10,NULL,NULL
murcia,2018/11/9,22:00,13 ,11 ,16 ,0 ,0 ,40,0,52,1020 ,13,10,NULL,NULL
murcia,2018/11/9,23:00,12 ,10 ,15 ,0 ,0 ,90,0,55,1020 ,12,30,NULL,NULL
murcia,2018/11/10,00:00,12 ,8 ,13 ,0 ,0 ,90,0,58,1019 ,12,30,NULL,NULL
murcia,2018/11/10,01:00,12 ,7 ,11 ,0 ,0 ,90,0,61,1019 ,12,30,NULL,NULL
murcia,2018/11/10,02:00,12 ,6 ,10 ,0 ,0 ,70,0,62,1019 ,12,20,NULL,NULL
murcia,2018/11/10,03:00,11 ,6 ,8 ,0 ,0 ,70,0,63,1018 ,11,20,NULL,NULL
murcia,2018/11/10,04:00,11 ,5 ,7 ,0 ,0 ,70,0,63,1018 ,11,20,NULL,NULL
murcia,2018/11/10,05:00,11 ,5 ,7 ,0 ,0 ,30,0,63,1017 ,11,10,NULL,NULL
murcia,2018/11/10,06:00,11 ,5 ,7 ,0 ,0 ,30,0,63,1017 ,11,10,NULL,NULL
murcia,2018/11/10,07:00,11 ,5 ,8 ,0 ,0 ,30,0,62,1017 ,11,10,NULL,NULL
murcia,2018/11/10,08:00,11 ,6 ,9 ,0 ,0 ,40,0,60,1018 ,11,10,NULL,NULL
murcia,2018/11/10,09:00,13 ,6 ,10 ,0 ,0 ,40,0,57,1018 ,13,10,NULL,NULL
murcia,2018/11/10,10:00,15 ,7 ,10 ,0 ,0 ,40,0,54,1018 ,15,10,NULL,NULL
murcia,2018/11/10,11:00,17 ,7 ,10 ,0 ,0 ,40,0,49,1018 ,17,10,NULL,NULL
murcia,2018/11/10,12:00,19 ,7 ,10 ,0 ,0 ,40,0,44,1018 ,19,10,NULL,NULL
murcia,2018/11/10,13:00,21 ,7 ,10 ,0 ,0 ,40,0,40,1017 ,20,10,NULL,NULL
murcia,2018/11/10,14:00,22 ,6 ,10 ,0 ,0 ,50,0,37,1016 ,22,10,NULL,NULL
murcia,2018/11/10,15:00,23 ,6 ,9 ,0 ,0 ,50,0,37,1016 ,23,10,NULL,NULL
murcia,2018/11/10,16:00,23 ,6 ,9 ,0 ,0 ,50,0,39,1015 ,23,10,NULL,NULL
murcia,2018/11/10,17:00,22 ,6 ,9 ,0 ,0 ,60,0,44,1015 ,21,20,NULL,NULL
murcia,2018/11/10,18:00,19 ,6 ,9 ,0 ,0 ,60,0,51,1016 ,19,20,NULL,NULL
murcia,2018/11/10,19:00,17 ,6 ,9 ,0 ,0 ,60,0,56,1016 ,17,20,NULL,NULL
murcia,2018/11/10,20:00,16 ,6 ,9 ,0 ,0 ,90,0,57,1016 ,16,30,NULL,NULL
murcia,2018/11/10,21:00,15 ,5 ,8 ,0 ,0 ,90,0,59,1017 ,15,30,NULL,NULL
murcia,2018/11/10,22:00,15 ,5 ,7 ,0 ,0 ,90,0,61,1017 ,15,30,NULL,NULL
murcia,2018/11/10,23:00,14 ,5 ,8 ,0 ,0 ,10,0,64,1017 ,14,NULL,NULL,NULL
murcia,2018/11/11,00:00,14 ,6 ,8 ,0 ,0 ,10,0,68,1017 ,14,NULL,NULL,NULL
murcia,2018/11/11,01:00,13 ,6 ,8 ,0 ,0 ,10,0,71,1017 ,13,NULL,NULL,NULL
murcia,2018/11/11,02:00,13 ,5 ,8 ,0 ,0 ,0,0,75,1017 ,13,NULL,NULL,NULL
murcia,2018/11/11,03:00,13 ,5 ,7 ,0 ,0 ,0,0,79,1016 ,13,NULL,NULL,NULL
murcia,2018/11/11,04:00,12 ,5 ,7 ,0 ,0 ,0,0,83,1016 ,12,NULL,NULL,NULL
murcia,2018/11/11,05:00,11 ,4 ,7 ,0 ,0 ,10,0,86,1016 ,11,NULL,NULL,NULL
murcia,2018/11/11,06:00,11 ,4 ,7 ,0 ,0 ,10,0,86,1016 ,11,NULL,NULL,NULL
murcia,2018/11/11,07:00,11 ,5 ,7 ,0 ,0 ,10,0,83,1017 ,11,NULL,NULL,NULL
murcia,2018/11/11,08:00,12 ,5 ,7 ,0 ,0 ,0,0,77,1017 ,12,NULL,NULL,NULL
murcia,2018/11/11,09:00,14 ,5 ,8 ,0 ,0 ,0,0,70,1018 ,14,NULL,NULL,NULL
murcia,2018/11/11,10:00,16 ,6 ,9 ,0 ,0 ,0,0,64,1018 ,16,NULL,NULL,NULL
murcia,2018/11/11,11:00,18 ,6 ,9 ,0 ,0 ,0,0,58,1017 ,18,NULL,NULL,NULL
murcia,2018/11/11,12:00,20 ,6 ,9 ,0 ,0 ,0,0,53,1016 ,20,NULL,NULL,NULL
ourense,2018/11/8,Ahora,12 ,11 ,17 ,--,--,--,--,71 ,1009 ,11,NULL,12:15,Ilimitada
ourense,2018/11/8,13:00,13 ,7 ,11 ,1 ,0 ,90,0,82,1010 ,13,90,NULL,NULL
ourense,2018/11/8,14:00,14 ,8 ,12 ,2.2 ,0 ,80,0,82,1009 ,14,90,NULL,NULL
ourense,2018/11/8,15:00,14 ,8 ,12 ,2.2 ,0 ,80,0,83,1009 ,14,90,NULL,NULL
ourense,2018/11/8,16:00,14 ,8 ,12 ,2.2 ,0 ,80,0,83,1009 ,14,90,NULL,NULL
ourense,2018/11/8,17:00,13 ,7 ,10 ,0.4 ,0 ,80,0,86,1010 ,13,70,NULL,NULL
ourense,2018/11/8,18:00,12 ,5 ,8 ,0.4 ,0 ,80,0,90,1011 ,12,70,NULL,NULL
ourense,2018/11/8,19:00,11 ,5 ,7 ,0.4 ,0 ,80,0,93,1012 ,11,70,NULL,NULL
ourense,2018/11/8,20:00,10 ,4 ,6 ,0.6 ,0 ,30,0,95,1013 ,10,60,NULL,NULL
ourense,2018/11/8,21:00,10 ,4 ,6 ,0.6 ,0 ,30,0,96,1015 ,10,60,NULL,NULL
ourense,2018/11/8,22:00,9 ,4 ,5 ,0.6 ,0 ,30,0,95,1016 ,9,60,NULL,NULL
ourense,2018/11/8,23:00,8 ,3 ,5 ,0.2 ,0 ,30,0,94,1017 ,8,40,NULL,NULL
ourense,2018/11/9,00:00,7 ,3 ,5 ,0.2 ,0 ,30,0,93,1017 ,7,40,NULL,NULL
ourense,2018/11/9,01:00,7 ,3 ,5 ,0.2 ,0 ,30,0,92,1018 ,7,40,NULL,NULL
ourense,2018/11/9,02:00,7 ,3 ,5 ,0 ,0 ,50,0,91,1018 ,7,10,NULL,NULL
ourense,2018/11/9,03:00,7 ,3 ,5 ,0 ,0 ,50,0,90,1019 ,7,10,NULL,NULL
ourense,2018/11/9,04:00,7 ,3 ,5 ,0 ,0 ,50,0,89,1019 ,7,10,NULL,NULL
ourense,2018/11/9,05:00,7 ,4 ,5 ,0 ,0 ,80,0,90,1019 ,7,20,NULL,NULL
ourense,2018/11/9,06:00,8 ,4 ,6 ,0 ,0 ,80,0,91,1019 ,8,20,NULL,NULL
ourense,2018/11/9,07:00,8 ,4 ,6 ,0 ,0 ,80,0,92,1019 ,8,20,NULL,NULL
ourense,2018/11/9,08:00,9 ,4 ,6 ,0 ,0 ,100,0,91,1019 ,9,30,NULL,NULL
ourense,2018/11/9,09:00,9 ,4 ,7 ,0 ,0 ,100,0,89,1019 ,9,30,NULL,NULL
ourense,2018/11/9,10:00,10 ,5 ,7 ,0 ,0 ,100,0,88,1019 ,10,30,NULL,NULL
ourense,2018/11/9,11:00,11 ,5 ,8 ,0 ,0 ,100,0,85,1018 ,11,30,NULL,NULL
ourense,2018/11/9,12:00,12 ,6 ,9 ,0 ,0 ,100,0,82,1018 ,12,30,NULL,NULL
ourense,2018/11/9,13:00,13 ,7 ,11 ,0 ,0 ,100,0,80,1017 ,13,30,NULL,NULL
ourense,2018/11/9,14:00,14 ,8 ,12 ,0.3 ,0 ,100,0,81,1016 ,14,80,NULL,NULL
ourense,2018/11/9,15:00,15 ,9 ,13 ,0.3 ,0 ,100,0,82,1015 ,15,80,NULL,NULL
ourense,2018/11/9,16:00,15 ,9 ,14 ,0.3 ,0 ,100,0,84,1014 ,15,80,NULL,NULL
ourense,2018/11/9,17:00,16 ,9 ,14 ,2 ,0 ,90,0,86,1014 ,16,100,NULL,NULL
ourense,2018/11/9,18:00,16 ,8 ,12 ,2 ,0 ,90,0,88,1013 ,16,100,NULL,NULL
ourense,2018/11/9,19:00,16 ,7 ,10 ,2 ,0 ,90,0,90,1013 ,16,100,NULL,NULL
ourense,2018/11/9,20:00,16 ,6 ,9 ,1.2 ,0 ,90,0,91,1012 ,16,90,NULL,NULL
ourense,2018/11/9,21:00,16 ,5 ,8 ,1.2 ,0 ,90,0,92,1011 ,16,90,NULL,NULL
ourense,2018/11/9,22:00,16 ,5 ,8 ,1.2 ,0 ,90,0,92,1011 ,16,90,NULL,NULL
ourense,2018/11/9,23:00,16 ,6 ,8 ,2.5 ,0 ,100,0,91,1010 ,16,100,NULL,NULL
ourense,2018/11/10,00:00,15 ,6 ,9 ,2.5 ,0 ,100,0,89,1009 ,15,100,NULL,NULL
ourense,2018/11/10,01:00,15 ,7 ,10 ,2.5 ,0 ,100,0,89,1009 ,15,100,NULL,NULL
ourense,2018/11/10,02:00,15 ,8 ,11 ,3.7 ,0 ,80,0,89,1008 ,15,90,NULL,NULL
ourense,2018/11/10,03:00,15 ,8 ,12 ,3.7 ,0 ,80,0,90,1008 ,15,90,NULL,NULL
ourense,2018/11/10,04:00,14 ,9 ,13 ,3.7 ,0 ,80,0,91,1008 ,14,90,NULL,NULL
ourense,2018/11/10,05:00,14 ,8 ,13 ,0.5 ,0 ,90,0,91,1008 ,14,80,NULL,NULL
ourense,2018/11/10,06:00,13 ,7 ,10 ,0.5 ,0 ,90,0,92,1009 ,13,80,NULL,NULL
ourense,2018/11/10,07:00,13 ,6 ,8 ,0.5 ,0 ,90,0,93,1009 ,13,80,NULL,NULL
